,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
533,FvXhhxNVxOk,2021北京卫视跨年|周深一首《荒城渡》惊艳全场，让人感受到空灵的意境，不愧是海妖嗓音【北京卫视2021跨年晚会】,2020-12-31T14:22:35Z,UC4gENL0K5J_gTODGW0dN3fQ,北京卫视官方频道 China BeijingTV Official Channel,22,21.14.01,北京卫视BTV|北京卫视春晚BTV|北京卫视跨年晚会BTV|北京卫视元宵晚会BTV|跨界歌王BTV|跨界喜剧王BTV|但愿人长久BTV|喜剧合伙人BTV|我想见到你BTV|上新了故宫BTV|传承者BTV|长大成人BTV|声音的抉择BTV|暖暖的新家BTV|我们结婚吧BTV|最美和声BTV|向往的星居BTV|鲁豫的礼物BTV|中歌会BTV|我是大医生|医疗|健康|养生|张国荣,313237,5499,122,457,https://i.ytimg.com/vi/FvXhhxNVxOk/default.jpg,False,False,►节目介绍：#北京卫视 #2021北京卫视跨年晚会 以天地为景，以冰雪为画，用极具激情的音乐演唱形式点燃现场观众的热情，在极致环境下打造一场极致狂欢！晚会将集结李宇春、蔡国庆、陈立农、关晓彤、欧阳娜娜、辣目洋子、郎朗、马伯骞、周深等众多艺人，打造跨界、跨纪、跨代的全新精彩舞台！同时，北京卫视跨年晚会通过向观众讲述冰雪运动起源、分享冬奥故事、文体明星激情唱响冬奥歌曲等环节，携手大众共同期待2022北京冬奥会！更为值得期待的是，届时晚会现场将进行冬奥重磅信息的全球首发，进一步点燃大众对于北京冬奥的热切期盼！永远年轻，永远爱！► 欢迎订阅：http://bit.ly/30629ho► Facebook：https://bit.ly/2ElNLt9欢迎订阅北京卫视BTV官方频道想看更多精彩节目的朋友可以点击下方视频链接，精彩看得停不下来~跨界歌王·第五季：https://bit.ly/3igrG0Q北京客：https://bit.ly/3eMbnqm熊猫奇缘：http://bit.ly/30ReKWx光荣绽放：https://bit.ly/3gTQr2o杨澜访谈录：https://bit.ly/3gSXlVy暖暖的新家：https://bit.ly/302bhGO遇见天坛：https://bit.ly/2zjg4F7上新了故宫：http://bit.ly/2ZFVxcw跨界喜剧王第四季：https://bit.ly/31S72LN 每日文娱播报：https://bit.ly/2ZkS3gu（每天给你最足料的八卦）
617,bKT4Ewf4rDY,CERITA HANTU EP4: TUNANGKU PONTIANAK,2021-01-08T13:15:11Z,UCDVb1DtO5TszNAQnK68HHSg,UXM,22,21.15.01,[none],46871,1730,24,316,https://i.ytimg.com/vi/bKT4Ewf4rDY/default.jpg,False,False,"Episode 4 is sponsored by JOMZIKIRSG ! Visit their page to get your Apparels.IG: https://www.instagram.com/jomzikirsgFollow our NEW FACEBOOK PAGE: https://www.facebook.com/ceritahantusgFollow our NEW TIKTOK ACC: https://www.tiktok.com/@ceritahantusg?lang=enSpecial thanks to: MakeupArtist/Ghosthttps://www.instagram.com/txrrasaurSeries Baru UXM, 'CERITA HANTU' dimana kita kongsikan cerita dan pengalaman seram anda hanya untuk hiburan dan pelajaran! Kalau anda ada kisah2 yg menyeramkan, SILA HUBUNGI KAMI! DM & EMAIL KAMI! JOM DAPATKAN 100,000 Subscribers! IG: instagram.com/uxmonkeysEMAIL: Contact@UXMproductions.com Cast: https://www.instagram.com/fidzuanazizHost:https://www.instagram.com/hafizazizzz/UXM Members: https://www.instagram.com/rizal_krats/https://www.instagram.com/shafieaziz/https://www.instagram.com/fidzuanaziz/https://www.instagram.com/hafizazizzz/https://www.instagram.com/uxmonkeys/Jangan lupa untuk LIKE, COMMENT, SUBSCRIBE & SHARE! Mcm biasa jugak sesiapa comment in the first 24 hours,  will stand a chance to win CASH prize! ;)#UXM #CeritaHantuSG"
708,PuygwOtZa9c,Spilling The Tea On Cabin Crew Lifestyle: Sangeeta | Ask ZULA | EP 5,2021-01-06T10:00:18Z,UCmLH91Sri-NyfI6Cgq5ydAQ,ZULA,22,21.15.01,air stewardess|cabin crew|singapore airlines|scoot|airline industry|cabin crew culture|covid-19|patient care ambassador|losing a job|ask zula|zula chickchats|zula,74370,1355,24,39,https://i.ytimg.com/vi/PuygwOtZa9c/default.jpg,False,False,"In this episode of Ask ZULA, Sangee shares her experience about working in the aviation industry as a cabin crew and how she is coping with Covid-19. Here are the timestamps of the topics covered during the episode:0:00 - Intro3:42 - Interview process for cabin crew11:25 - Debunking common stereotypes and misconceptions16:23 - Interesting incidents while flying20:33 - Challenges faced as a cabin crew22:53 - Working as a patient care ambassador due to Covid-1929:34 - Advice on working in the industryAbout Ask ZULA:Ask ZULA is a brand new segment on the channel where we ask people in our office to share their life experiences as well as their perspectives on the talk of the town. About ZULA: ZULA is a website catered to Singaporean female millennials. We cover lifestyle, perspective and inspirational stories of women in Singapore.Sign up to be on Zula's dating episodes:https://tinyurl.com/zuladatingformFollow ZULA on social media:https://facebook.com/zulasghttps://instagram.com/zulasgGet updates from ZULA on Telegram:https://t.me/zulasgHost:Leah Shannon - https://www.instagram.com/mizchiefmagikFeaturing:Sangeeta - http://www.instagram.com/notagnesbaeEdited By: Yeow Jia Yi -  https://www.instagram.com/yeowjiayiFilmed By: Yeow Jia Yi - https://www.instagram.com/adreamtolove17Business & Sponsorship Enquiries:hello@zula.sg"
729,MgZ3QP8w6aw,Bekas Diskotik – DMS [ Penelusuran ],2021-01-09T16:19:29Z,UCa3k1_nfBeXbf7be6Dcy_vQ,Sara Wijayanto,22,21.15.01,sara wijayanto sara demian demian sara wijayanto|mistik supernatural|supranatural diary sara wijayanto|paranormal|ghost|beauty blogger|beauty tips|dms|diarymisterisara|#diarymisterisara|mualmual|#mualmual|penelusuran,3236336,149790,1660,13270,https://i.ytimg.com/vi/MgZ3QP8w6aw/default.jpg,False,False,“ Kami tidak memaksakan apa yang kami percaya untuk kalian percaya. Kami hanya ingin berbagi cerita “ #DiaryMisteriSara #spiritrescue #MualMual Follow IG for updates! @SaraWijayanto@diarymisterisara@WisnuHardanahttps://www.youtube.com/channel/UCR2g...@_demianaditya_ https://www.youtube.com/user/numagic666@fadi.iskandarhttps://www.youtube.com/channel/UCofr...Theme song by Alex Lisi: http://youtube.com/c/AlexLisiReal
936,erYPvNbc_mc,Hello world . From Jennie,2021-01-16T03:00:13Z,UCNYi_zGmR519r5gYdOKLTjQ,Jennierubyjane Official,22,21.19.01,BLACKPINK|JENNIE|제니|블랙핑크,14003481,2120416,22693,257430,https://i.ytimg.com/vi/erYPvNbc_mc/default.jpg,False,False,Original Music by Mandy Moore - When Will My Life Begin?Cover by Jennie#HelloWorld #FromJennie #20210116
937,IRWM6MmWHH8,We’re Married! by Alex Gonzaga,2021-01-17T04:09:56Z,UC6N-9Wh0DYhDI8sQS7jwjVA,Alex Gonzaga Official,22,21.19.01,Alex gonzaga|Alex g|Alex g vlogs|Alex boyfriend|Alex fiancè|Mikee Morada|Alex Mikee|Wedding|Announcement|Big announcement|Celebration|Covid|Quarantine wedding|Married|Tied the knot|Nuptial|Wedding vlog|Youtuber wedding|Toni gonzaga|Gonzaga family|Morada|Misis|Lipa|Taytay|Celebrity wedding|We got married|Same day edit|Inlove|Official|Mr and mrs,6687809,602627,2817,41777,https://i.ytimg.com/vi/IRWM6MmWHH8/default.jpg,False,False,Millenial Misis na ko!! 😂 By God’s grace hoping to have a big wedding where we can celebrate with friends and whole family this year. Suppliers:Video: Bob NicolasPhoto: My Metro PhotoCoord: Christine Ong TeDress: Rajo LaurelSet up: Mamang Badang RuedaMake up: Denise Go OchoaHair: Jerry Buan JavierStyling: Cath SobrevegaGroom: Mr and Mrs MoradaFor business please contact me!Email: misscathygonzaga@gmail.comFollow me!FB: https://www.facebook.com/MsCathyGonzaga/Twitter: https://twitter.com/MscathygonzagaInstagram: https://www.instagram.com/cathygonzaga/
985,2qcgNuSNlDs,박지성! 옥상으로 따라와 : Prologue｜Rooftop Fight,2021-01-16T13:00:01Z,UCXURHJRGr4-EB3l87kcbElw,NCT DREAM,22,21.19.01,박지성_옥상으로따라와|박지성옥상으로따라와|Rooftop_Fight|NCT|NCTDREAM|엔시티|엔시티드림|MARK|JENO|JAEMIN|JISUNG|RENJUN|HAECHAN|CHENLE|지성|마크|제노|재민|런쥔|해찬|천러,2023200,487550,727,31852,https://i.ytimg.com/vi/2qcgNuSNlDs/default.jpg,False,False,#박지성_옥상으로따라와#NCTDREAM #NCT#Rooftop_FightNCT DREAM Officialhttp://www.youtube.com/nctdreamhttp://www.instagram.com/nct_dreamhttp://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtown_DREAMhttp://www.facebook.com/NCTDREAM.smtownhttps://www.vlive.tv/channel/DB547B NCT Officialhttp://www.youtube.com/nctsmtownhttp://www.instagram.com/ncthttp://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtownhttps://vlive.tv/channel/F3C16D
988,9VNG95izZLI,How Well Does The Boss Know His Employees? TRIVIA CHALLENGE,2021-01-12T07:00:01Z,UCFRIAxGTWQ4mllzdkdomAkQ,TEAM NOC,22,21.19.01,night owl cinematics|noc|ryan sylvia|teamnoc|youtuber|funny|singapore|malaysia|how|well|does|the|boss|know|his|staff|trivia challenge|trivia|challenge|crew|noc crew|team noc lifestyle|team noc challenge|nina noc|ryan noc|aiken noc|grace noc|classroom challenge noc|bad boss|good boss|least favourite|spilling secrets|favourite|noc staff|who knows the crew best noc|do you know|best boss|noc boss|team noc,61306,1152,27,92,https://i.ytimg.com/vi/9VNG95izZLI/default.jpg,False,False,"8 years of working with his staff, but how well does the boss know his employees? Do you think you could get more points than Ryan? Join us in this trivia challenge to find out!!!Support us! https://www.patreon.com/noc. Join our Patreon to watch our videos early! CLICK TO MAKE MAGIC HAPPEN https://www.youtube.com/teamnocFOLLOW #teamnochttps://www.instagram.com/teamnocofficialhttp://www.facebook.com/teamnocofficialhttps://www.tiktok.com/@teamnocofficialhttp://www.noc.com.sg FIND THE TEAM ON INSTAGRAMFind us on Instagram:Ryan - https://www.instagram.com/nightowlcinematics Sylvia - https://www.instagram.com/sylsylnocAiken - https://www.instagram.com/aikenchia/Isabelle - https://www.instagram.com/bombiibiiSikeen - http://www.instagram.com/chansikeenAurelia - http://www.instagram.com/aureliahathawayJoanna - http://www.instagram.com/joannalhsGrace - https://www.instagram.com/gracelsyy/Gabriel - https://www.instagram.com/thisisgabrielseow/Rachel - https://www.instagram.com/iamrachelwan/Nina - https://www.instagram.com/ninatsfSherri - https://www.instagram.com/sherriashlee/Charlene - http://www.instagram.com/kiewcAnna - http://www.instagram.com/anna_en/Franster - http://instagram.com/fransterwongVictoria - https://www.instagram.com/victoriacheng/Zijie - https://www.instagram.com/raozijie/Das - https://www.instagram.com/dasdylZemily - https://www.instagram.com/zemily.jieruRyan's Personal - https://www.instagram.com/ryanxgoSamantha - https://www.instagram.com/samanthatyfNicole - https://www.instagram.com/lielnicoleAnda - https://www.instagram.com/andathesea_Jaylene - https://www.instagram.com/jaylenehwlJunior - https://www.instagram.com/iamjuniortanValerie - https://www.instagram.com/valerietthyVanessa - https://www.instagram.com/vantanjyTEAM NOCTune in on Tuesdays for Challenge and Lifestyle content from #teamnoc! EMAILFor business/brand features: ryan@noc.com.sg.For talent engagements: bella@noc.com.sg, sylvia@noc.com.sg.ADDRESSNorth View Bizhub6 Yishun Industrial Street 1, #01-14Singapore 768090#teamnoc STAFFCo-Founder - Sylvia Chan Co-Founder - Ryan TanProject Manager/Producer - Taylor ChiaProducer - Terence YewAssistant Producer - Joleen NgAssistant Director/Editor - Virus TanCrew Lead/Editor - Priscilia TanCrew/Editor - Matt MohamedCrew/Motion Graphics Designer - Kher Chyn Crew/Sound Engineer - Yu EnPSSST...While we respect everyone's views and opinions, we hope you respect ours too. We are entertainers after all! So if you're going to be butt-hurt by our videos, simply click X :/ But for those who share our sense of humour, enjoy and watch on! Comment below with what you want to see next! :) Thank you!"
990,R95z7f5JXMA,癌症晚期！只剩三個月！他靠一個秘方竟然又活33年！“癌症剋星”原來是它！,2021-01-18T02:03:39Z,UCVz3g3_taytcHcuLjlB4FDw,觀者Changer,22,21.19.01,觀者Changer|硒元素|抗癌|癌症|中醫|微量元素|延壽|癌症晚期,231019,4437,204,119,https://i.ytimg.com/vi/R95z7f5JXMA/default.jpg,False,False,#觀者Changer#硒#抗癌藥物癌症，對於任何一個人，任何一個家庭來說，都不願意，不敢去面對，特別是發展到晚期後的癌症，治療花費不僅巨大，預後效果更是相當之差，家屬最後可能面臨的還是“人財兩空”的局面。因此，小觀今天要分享的，就是這麼一則奇蹟，都說癌症很難治，可是江甦的王老頭在被判癌症晚期，只剩三個月生命的時候，竟然靠一則秘方活了33年。再一次的打破了癌症必死之局。那麼到底是什麼秘方擁有如此不可思議的效果呢，跟著小觀一起來看看吧！
1005,JdRxRO6C-PU,我爱上了Cherry，阿源选择退出这段感情，我们依然是兄弟...,2021-01-15T12:00:06Z,UCA-zkTWFbuWymHutmk2XLyQ,Mason小明,22,21.19.01,[none],191417,6184,232,319,https://i.ytimg.com/vi/JdRxRO6C-PU/default.jpg,False,False,"爱上了Cherry Haw，阿源选择退出，我们还是兄弟，但是......【別忘了按讚, 訂閱, 分享, 打開小鈴鐺!!!】_________________________________________________【DCMB™潮牌 Street Wear Brand】DCMB™潮牌订购链接：https://rexagon.co/collections/dcmb_________________________________________________【訂閱/追蹤 Subscribe/Follow】YouTube : https://www.youtube.com/channel/UCA-zkTWFbuWymHutmk2XLyQ?view_as=subscriberInstagram : https://www.instagram.com/_masontang_/Facebook : https://www.facebook.com/masonxiaoming/_________________________________________________【工作洽谈 Contact】Gmail : masontang95@gmail.com_________________________________________________【免责声明 Disclaimer】內容純屬娛樂, 如觀看時感到不適或不符合個人口味請立刻關閉本視頻或轉看別的頻道的視頻, 謝謝合作！_________________________________________________Thanks for Watching 謝謝觀看！#Cherry #Iven"
1020,hO-3iTJYgec,"13岁“狼孩”手撕活鸡,吃掉7只鸡的内脏,趴在土凹里喝水,记者见了连连尖叫...【新故事客栈】",2021-01-10T13:15:04Z,UCx0WfaGz7-jnpYCP7_grDjA,山东广播电视台生活频道China ShandongTV Life Channel,22,21.19.01,孔府档案|山东往事|新故事客栈|老纪传奇|猎奇|档案|山东卫视SDTV|齐鲁频道SDTV|山东综艺SDTV|山东生活SDTV|我的城我的歌SDTV|国学小名士SDTV|花漾梦工厂SDTV|超级惊喜SDTV|我是大明星SDTV|求职高手SDTV|歌声传奇SDTV|SDTV你好，历史君|SDTV中国面孔|SDTV一张照片|SDTV无边界商学院|SDTV快乐大赢家|SDTV超级惊喜|SDTV快乐运动场|SDTV我们结婚吧|SD一封家书|SDTV乡音对对碰|SDTV歌王争霸赛|SDTV宝贝好样的|SDTV为爱转身|SDTVi·纪录|SDTV超级萌宝秀|SDTV生活大求真|SDTV现在的我们|SDTV幸福银龄|SDTV美丽中国|SDTV天下父母|SDTV全能挑战王|SDTV新杏坛|SDTV民生实验室|萌娃才艺秀|SDTV律政俏佳人,379336,1784,556,196,https://i.ytimg.com/vi/hO-3iTJYgec/default.jpg,False,False,"#山东卫视#新故事客栈# ►节目介绍：《《新故事客栈》是山东广播电视台电视公共频道2009年下半年重点推出的一档民生故事栏目。《新故事客栈》每天讲述两个精彩故事,内容囊括世间万象。既有悬而未决的离奇案件,也有百转千回的真情演绎,既有事件现场的火爆与震撼,也有故事真相大白后带来的感慨和感叹。►欢迎订阅：https://bit.ly/2PYgF56 ►天下父母：http://bit.ly/34prJlQ►山东往事：http://bit.ly/2LOlqll►身体健康：http://bit.ly/3gWPgzH►爱的旅途：http://bit.ly/2WsLhkY►中国面孔：http://bit.ly/3amKeez►生活大赢家：http://bit.ly/2KFEWQc►民生实验室：http://bit.ly/2LQN2GFWelcome to SDTV official Channel. YouTube has released its new translation feature. Click on the following link to translate any show you like!https://bit.ly/2PYgF56 欢迎进入“山东卫视官方频道”，youtube推出翻译新功能啦，点击后面的链接来翻译你喜欢的节目吧！更多节目等你承包 ~ ~ ~https://bit.ly/2PYgF56"
1023,EE-E5OA3SyU,"TAU ABUYA NYA MENINGG4L, KENAPA AL HASAN ANAK SYEKH ALI JABER TIDAK NANGIS ?? INI ALASANNYA",2021-01-17T09:21:17Z,UC7-sh4gtS5oJkwqOyt8s3CQ,deHakims,22,21.19.01,Irfan Hakim|deHakims|syekh|syekh ali jaber|abi amir|hafiz|hafiz quran|kejutan syekh|ulang tahun syekh ali jaber|husnul khotimah|wafat syekh ali jaber|wafat ali jaber|al hasan jaber|hasan|anak pertama syekh ali jaber|al hasan ali jaber|hasan tidak nangis ali jaber wafat,2901988,115256,1200,5289,https://i.ytimg.com/vi/EE-E5OA3SyU/default.jpg,False,False,Seluruh adsense dari video ini akan didonasikan ke Donasi Takziyah Syekh Ali Jaber.Bagi yang ingin turut serta untuk donasi Takziyah bisa langsung transfer ke:Bank Muamalat312 000 6615 a/n Syekh Ali Jaber YYs Untuk informasi lebih lanjut hubungi 0812 1212 8383#syekhalijaber #dehakimschannelJangan lupa subscribe juga dehakims junior yaaahttps://www.youtube.com/channel/UCVe2ysE1M67pnqPd74tlEyAYang mau beli merchandise official dehakims langsung cuss ke link ini yaa..!!https://linktr.ee/OfficialMerchandiseDehakimsFollow onOfficial Website : http://irfanhakim.com/Twitter : https://twitter.com/irfanhakimFacebook : https://web.facebook.com/theirfanhakimInstagram : https://www.instagram.com/irfanhakim75/
1030,jny0fATDVBo,How Lebron was when he found out James Harden Went to the Nets,2021-01-14T04:38:02Z,UC4G10tk3AHFuyMIuD3rHOBA,RDCworld1,22,21.19.01,[none],5141020,322451,3563,14845,https://i.ytimg.com/vi/jny0fATDVBo/default.jpg,False,False,We know lebron was hot at this news man they always got this man going up against every top person in the world together 🤣🤣Follow our social media:@rdcworld1@supremedreams_1@23_is_leland@dylanpatel4@l0veandpeac3@ive_ben_jammin@cleanuniform@playthatjohn
1049,XcDTlvMpWcs,venkatesh bhat makes sakkarai pongal | sweet pongal recipe in Tamil | sweet million,2021-01-12T08:00:17Z,UC_exm4hbJ2zV-4SrqrL9IRw,Venkatesh Bhat's Idhayam Thotta Samayal,22,21.19.01,venkatesh bhat|Venkatesh bhat|Venkatesh Bhat's|venkatesh bhat's|vegetarian|south indian|recipe|in tamil|samayal|chef|pongal|how to|make|prepare|do|in Tamil|sweet|sakkarai|chakkarai|Pongal|recipes,2173387,40687,2370,2929,https://i.ytimg.com/vi/XcDTlvMpWcs/default.jpg,False,False,"Follow Venkatesh Bhat:Instagram: http://www.instagram.com/chefvenkateshbhatfacebook: http://www.facebook.com/chefVenkateshBhatDISCLAIMER : THE INGREDIENTS USED ARE OF CHEF'S CHOICE ,VIEWERS DISCRETION SOLICITED."
1066,hnsthFHqmeg,Villa Kosong 2021 – DMS [ Penelusuran ],2021-01-16T17:25:45Z,UCa3k1_nfBeXbf7be6Dcy_vQ,Sara Wijayanto,22,21.19.01,sara wijayanto sara demian demian sara wijayanto|mistik supernatural|supranatural diary sara wijayanto|paranormal|ghost|beauty blogger|beauty tips|dms|diarymisterisara|#diarymisterisara|mualmual|#mualmual|penelusuran,1698530,115090,1020,14007,https://i.ytimg.com/vi/hnsthFHqmeg/default.jpg,False,False,“ Kami tidak memaksakan apa yang kami percaya untuk kalian percaya. Kami hanya ingin berbagi cerita “ #DiaryMisteriSara #spiritrescue #MualMual Follow IG for updates! @SaraWijayanto@diarymisterisaraDiarymisterisara Merchandise:https://linktr.ee/diarymisterisara@WisnuHardanahttps://www.youtube.com/channel/UCR2g...@_demianaditya_ https://www.youtube.com/user/numagic666@fadi.iskandarhttps://www.youtube.com/channel/UCofr...
1071,B6bJ_vTslyo,The last episode of the “Life Series”: The life of white radish!一生系列产品最后一个视频——萝卜的一生丨Liziqi Channel,2021-01-09T11:45:17Z,UCoC47do520os_4DBMEFGg4A,李子柒 Liziqi,26,21.19.01,liziqi|liziqi vlogger|中國美食|中華傳統文化|Chinese food|饮食文化|中国风|田园|美食|ly tu that|李子柒|lý tử thất|李子柒 最新|李子柒 2020|李子柒 一生系列|李子柒 更新|萝卜的一生,5928882,266824,47937,250293,https://i.ytimg.com/vi/B6bJ_vTslyo/default.jpg,False,False,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx #李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFoodMake pickles on Minor Snow, and cured meat on Major Snow. The freezing wintry days summon the lunar new year. Isn’t it the best time to pickle the food you have around!Pickled mustard tuber, dried white radish, preserved chicken, meat, and sausages…Hang them up!Do you know how white radish flowers wither and leave their seeds deep in the ground;And how the little ones sprout and grow up into full, long tuberous roots?This is the last episode of the “Life Series”, And farewell to “The life of …”小雪腌菜，大雪腌肉。寒冬腊月的，年关将近。可不就是各种腌嘛！榨菜头 萝卜干、腊鸡  腊肉  香肠通通挂起来！萝卜怎么落花成籽，怎么埋种地下。怎么发芽，又是如何长大……这是《一生系列》的最后一个视频了，XX的一生，就停在这里了吧！ 【李子柒 Liziqi 】 https://goo.gl/nkjpSx--------------------------------------------------------------------liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo传统工艺 | Traditional handicraft： https://is.gd/FPl4dfSpring 春之卷：https://is.gd/EBwo2nSummer 夏之卷：https://is.gd/i1jJ46Autumn 秋之卷：https://is.gd/YBVeL2Winter 冬之卷：https://is.gd/3JqW8D#李子柒#liziqi"
1074,W5CE0yrBa_I,Ini yang Dilihat Mbak You Saat Meramal Ada Pesawat Jatuh Jadi Kenyataan | Ganjil Misteri | Eps 201,2021-01-11T10:15:59Z,UCAoG7oXiCwyg1S4emIDAe_g,Ganjil Misteri,22,21.19.01,Ganjil Misteri|Ganjil|Misteri|Mistis|Scary|Penampakan|mbak you|ramal|pesawat jatuh,2846403,46452,12714,6911,https://i.ytimg.com/vi/W5CE0yrBa_I/default.jpg,False,False,"Saksikan Ganjil Misteri setiap hari Senin, Kamis dan Jumat, pukul 17.00 WIBTragedi jatuhnya Pesawat Sriwijaya Air pada Sabtu siang lalu masih memberi duka terdalam untuk kita semua. Proses pencarian puing pesawat serta para korban masih terus dilakukan oleh pihak-pihak terkait. Lebih dari 50 orang penumpang yang ikut menjadi korban seperti memberi kado duka di awal tahun. Tapi benarkah peristiwa ini adalah ramalan Mbak You  yang menjadi kenyataan? Benarkah saat meramalkan pesawat jatuh mbak you sampai tidak bisa tidur?Jangan lupa Subscribe, Like, dan Share!Facebook : https://www.facebook.com/ganjilmisteri/Instagram : https://www.instagram.com/ganjilmisteri/?igshid=1cod6b02c2kv9#GanjilMisteri #Ramalan #Mbakyou"
1086,Uk3-FxTF-BU,I Made This 96-Hour Ox Tongue Stew From Worth It,2021-01-16T16:00:07Z,UCVd4vxmL1SO5wHe8VpyA_NA,About To Eat,22,21.19.01,Tasty|tasty recipes|buzzfeed|buzzfeed tasty|how to cook|how to|how to bake|easy cooking|cooking|food|food porn|breakfast|lunch|dinner|dessert|breakfast recipes|lunch recipes|dinner recipes|quarantine|social distancing|quarantine recipes|baking|eating|kid-friendly|kid-friendly recipes|fun recipes|easy recipes|about to eat|andrew ilnyckyj|adam bianchi|rie mcclenny|worth it|alvin zhou|inga lam|annie jeong,170958,9876,41,452,https://i.ytimg.com/vi/Uk3-FxTF-BU/default.jpg,False,False,"Making one of my favorite dishes I ate in Japan! Check out Chef Motokichi @kichikichi_omurice and https://www.youtube.com/user/motokchiFollow About To Eat on Instagram: https://www.instagram.com/abouttoeat/Follow Inga: https://www.instagram.com/ingatylam/Follow Andrew: https://www.instagram.com/andrewilnyckyj/Follow Alvin: https://www.instagram.com/alvin.zhou/Follow Rie: https://www.instagram.com/thedessertsnob/Follow Annie: https://www.instagram.com/aniejeong/Follow Adam: https://www.instagram.com/adamjbianchi/About To EatA new YouTube channel from your internet food friends.About To Eat is the excitement of knowing something wonderful is coming.-Inga, Andrew, Adam, Annie, Liza, Alvin, Rie, Jody (and more)GET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedunsolvednetworkhttp://youtube.com/buzzfeedcelebhttps://www.youtube.com/perolike https://www.youtube.com/buzzfeedviolet https://www.youtube.com/goodfulhttps://www.youtube.com/niftyhttps://www.youtube.com/buzzfeedtastyhttps://www.youtube.com/bringmehttps://www.youtube.com/abouttoeatCredits: https://www.buzzfeed.com/bfmp/videos/120945MUSICTime RevealedLicensed via Warner Chappell Production Music Inc.Mi Cante Del Flamenco_60SecLicensed via Warner Chappell Production Music Inc.Haiti_FullMixLicensed via Warner Chappell Production Music Inc.Red Dress_FullMixLicensed via Warner Chappell Production Music Inc.Para Ti_FullMixLicensed via Warner Chappell Production Music Inc.Retro Lounge Seduction_MainLicensed via Warner Chappell Production Music Inc.1930s Bustle_MainLicensed via Warner Chappell Production Music Inc.Bolero De RomanzaLicensed via Warner Chappell Production Music Inc.Nuit A Saint-Tropez-Male Vocals_InstLicensed via Warner Chappell Production Music Inc.Taimer Tellement-Female Vocals_InstMrmbaVLicensed via Warner Chappell Production Music Inc.ShoporamaLicensed via Warner Chappell Production Music Inc.SunkissedLicensed via Warner Chappell Production Music Inc.https://www.youtube.com/abouttoeat"
1088,klRomUQRmIo,"'Astaghfirullah', Ratapan Ibu Penumpang Sriwijaya Air SJ 182, Anak Sempat Kirimi Foto",2021-01-10T06:15:46Z,UC06gryP1oTCGEWbNW8pfIRA,TribunJatim Official,22,21.19.01,TRIBUNJATIM|Sriwijaya Air SJ 182|Kediri|Pesawat Sriwijaya Air Jatuh|Sriwijaya Air,3919899,40870,1404,4199,https://i.ytimg.com/vi/klRomUQRmIo/default.jpg,False,False,"TRIBUNJATIM.COM, KEDIRI - Tangis ibu penumpang pesawat Sriwijaya Air SJ 182 jatuh ini begitu pilu.Anak dan dua cucunya ada dalam pesawat Sriwijaya Air SJ 182 rute penerbangan Jakarta-Pontianak itu.Mereka adalah warga Kabupaten Kediri asal Kecamatan Pare.Korban pesawat Sriwijaya Air SJ 182 asal Kediri itu adalah Rahmania Ekananda (40), Fazilla Amara (6), dan Fathima Ashalina (5).Ada juga Dinda Amelia seorang baby sitter.Ibu korban Rahmania, Nani Zarkasih, mengaku terakhir bertemu dengan putrinya dan dua cucunya adalah 5 hari yang lalu saat di Jakarta. “Saya pulang duluan waktu itu ke Pare karena dengar kalau ada informasi PSBB, dua hari kemudian mbak Nia (Rahmania Ekananda) mengirim foto tes swab beserta kedua anaknya dan satu baby sitternya,” ujar Nani Zarkasih pada TribunJatim.com, Minggu (10/1/2021). Artikel ini telah tayang di Tribunjatim.com dengan judul 'Astaghfirullah', Ratapan Ibu Penumpang Sriwijaya Air SJ 182, Anak Sempat Kirimi Foto: Banyak Senyum, https://jatim.tribunnews.com/2021/01/10/astaghfirullah-ratapan-ibu-penumpang-sriwijaya-air-sj-182-anak-sempat-kirimi-foto-banyak-senyum.Website https://jatim.tribunnews.com/Twitter https://twitter.com/tribunjatimFacebook https://www.facebook.com/tribunnewsjatimInstagram https://www.instagram.com/tribun_jatim/#SriwijayaAirSJ182 #tribunjatim #matalokalmenjangkauindonesiaReporter: Farid MukarromEditor: Rizky P"
